date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2021-01-01T18:00:00,2021-01-01T18:00:00,5.238,452.8,4.419,1.631,11.149,13.136,8.161,2.989,1.803,0,41.656,55.121,23893.02,0.702,3.54,11.111,41.65699999999999,21.056322013341426,78.94367798665857
2021-01-01T19:00:00,2021-01-01T19:00:00,5.244,455.709,4.469,1.6,11.15,13.158,8.165,2.977,1.066,0,40.985,52.988,23927.365,0.78,3.896,11.52,40.985,21.940767545948006,78.059232454052
2021-01-01T20:00:00,2021-01-01T20:00:00,5.189,457.458,4.221,1.622,11.169,13.055,8.162,3.007,0.591,0,40.205,52.494,23745.1,0.725,4.165,11.701,40.205,22.54267329403152,77.45732670596848
2021-01-01T21:00:00,2021-01-01T21:00:00,5.136,453.881,3.868,1.657,11.049,13.051,8.159,3.018,0.434,0,39.579,51.271,23330.756,0.644,4.387,11.824,39.579,23.002548489387777,76.99745151061222
2021-01-01T22:00:00,2021-01-01T22:00:00,5.087,446.152,3.736,1.663,10.944,12.575,8.151,2.971,0.637,0,39.014,50.94,22869.983,0.843,4.654,12.247,39.01400000000001,23.891457443280462,76.10854255671954
2021-01-01T23:00:00,2021-01-01T23:00:00,5.033,453.032,3.311,1.656,11.04,11.247,8.152,2.927,0.135,0,36.812,48.285,22049.718,0.592,4.579,11.86,36.812,24.367192636423407,75.63280736357659
2021-01-02T00:00:00,2021-01-02T00:00:00,4.97,466.623,3.134,1.614,11.499,9.405,8.103,2.961,0.038,0,35.14,47.111,21760.603,0.426,4.484,11.494,35.13999999999999,24.647253077154012,75.352746922846
2021-01-02T01:00:00,2021-01-02T01:00:00,4.939,467.449,2.973,1.571,11.72,8.768,8.13,2.774,0.025,0,34.391,45.791,21336.446,0.434,4.31,11.254,34.39,24.656033651739552,75.34396634826045
2021-01-02T02:00:00,2021-01-02T02:00:00,4.952,464.87,2.787,1.587,11.546,8.415,8.11,2.765,0.024,0,33.648,45.77,20844.644,0.564,4.089,11.192,33.647,24.960413925377463,75.03958607462253
2021-01-02T03:00:00,2021-01-02T03:00:00,4.959,463.898,2.799,1.604,11.338,8.417,8.104,2.771,0.017,0,33.447,45.066,20634.183,0.407,4.064,11.033999999999999,33.446,24.806654676258994,75.19334532374101
2021-01-02T04:00:00,2021-01-02T04:00:00,4.954,470.783,2.853,1.58,11.676,8.555,8.141,2.802,0.032,0,34.059,45.595,21128.607,0.318,3.969,10.821,34.059,24.110962566844922,75.88903743315508
2021-01-02T05:00:00,2021-01-02T05:00:00,4.958,479.649,2.869,1.508,12.137,8.755,8.15,2.824,0.16,0,34.896,44.857,21743.676,0.39,3.58,10.436,34.894999999999996,23.02177317950189,76.97822682049811
2021-01-02T06:00:00,2021-01-02T06:00:00,4.997,485.909,3.194,1.558,12.308,9.132,8.14,2.834,0.047,0,35.656,44.761,22358.763,0.509,3.295,10.359,35.655,22.512713521971573,77.48728647802842
2021-01-02T07:00:00,2021-01-02T07:00:00,5.056,491.813,3.704,1.562,12.496,9.846,8.135,2.831,0.077,0,37.09,46.186,23259.078,0.623,2.963,10.204,37.089,21.576131774258346,78.42386822574166
2021-01-02T08:00:00,2021-01-02T08:00:00,5.116,493.231,3.825,1.603,12.948,11.456,8.063,2.83,0.465,0.159,39.587,50.235,24455.714,0.453,2.665,9.995999999999999,39.587,20.16013553032289,79.83986446967711
2021-01-02T09:00:00,2021-01-02T09:00:00,5.163,487.387,4.043,1.627,13.227,12.85,8.152,2.828,0.73,1.01,41.83,52.261,25462.554,0.349,2.263,10.411999999999999,41.83,19.93032426017381,80.0696757398262
2021-01-02T10:00:00,2021-01-02T10:00:00,5.199,484.466,4.425,1.568,13.341,13.251,8.162,2.829,0.746,2.264,42.754,53.805,26061.678,0.288,1.721,11.04,42.754,20.52273487749563,79.47726512250438
2021-01-02T11:00:00,2021-01-02T11:00:00,5.179,482.654,4.652,1.574,13.357,13.335,8.163,2.824,0.4,3.405,42.732,55.168,26296.433,0.278,1.316,11.752,42.731,21.570031018849917,78.42996898115008
2021-01-02T12:00:00,2021-01-02T12:00:00,5.125,481.034,4.606,1.56,13.348,13.229,8.165,2.838,0.516,3.832,42.703,56.906,26229.413,0.3,1.007,11.824,42.702,21.68506767413711,78.3149323258629
2021-01-02T13:00:00,2021-01-02T13:00:00,5.089,489.219,4.634,1.543,13.331,13.258,8.166,2.827,0.44,3.159,42.656,56.15,26233.413,0.265,0.91,10.966000000000001,42.65599999999999,20.450561336764768,79.54943866323524
2021-01-02T14:00:00,2021-01-02T14:00:00,5.107,497.536,4.713,1.542,13.315,13.11,8.164,2.821,0.767,1.837,42.89,55.102,26222.428,0.238,1.09,9.814,42.89,18.62097753491196,81.37902246508804
2021-01-02T15:00:00,2021-01-02T15:00:00,5.1,508.449,4.592,1.52,13.357,13.075,8.164,2.818,0.451,0.607,42.458,55.547,26148.283,0.385,1.359,8.971,42.456999999999994,17.4438049311659,82.55619506883409
2021-01-02T16:00:00,2021-01-02T16:00:00,5.174,499.753,4.723,1.515,13.507,13.167,8.162,2.822,1.615,0.024,43.995,57.264,26455.493,0.517,1.712,8.942,43.996,16.89145793192036,83.10854206807964
2021-01-02T17:00:00,2021-01-02T17:00:00,5.247,485.98,4.95,1.531,13.512,13.265,8.165,2.824,2.582,0,45.298,57.769,26693.101,0.738,2.111,9.627,45.297999999999995,17.527537551206194,82.4724624487938
2021-01-02T18:00:00,2021-01-02T18:00:00,5.256,478.758,5.042,1.519,13.519,13.25,8.16,2.818,2.503,0,45.293,58.139,26765.885,1.102,2.736,10.613000000000001,45.292,18.983990698506396,81.01600930149361
2021-01-02T19:00:00,2021-01-02T19:00:00,5.263,481.544,4.876,1.525,13.531,13.378,8.156,2.824,1.347,0,44.113,56.29,26700.553,1.301,3.246,11.335,44.112,20.44294551553736,79.55705448446264
2021-01-02T20:00:00,2021-01-02T20:00:00,5.203,479.257,4.908,1.515,13.33,13.25,8.155,2.829,1.006,0,43.479,54.419,26468.945,1.417,3.616,11.751,43.478,21.276865414908833,78.72313458509117
2021-01-02T21:00:00,2021-01-02T21:00:00,5.154,477.293,4.588,1.549,13.22,13.115,8.15,2.833,0.308,0,42.214,53.435,26032.747,1.537,4.089,12.328999999999999,42.214,22.60418385494014,77.39581614505985
2021-01-02T22:00:00,2021-01-02T22:00:00,5.097,466.288,4.254,1.561,12.967,12.263,8.148,2.836,0.256,0,40.724,52.542,25159.324,1.773,4.802,13.233,40.724000000000004,24.525084789739974,75.47491521026002
2021-01-02T23:00:00,2021-01-02T23:00:00,5.044,449.584,4.138,1.515,12.29,10.367,8.127,2.837,0.223,0,37.982,50.403,23616.729,2.444,5.545,14.548,37.982,27.6946506758043,72.3053493241957
2021-01-03T00:00:00,2021-01-03T00:00:00,4.998,433.551,4.451,1.553,10.988,8.122,8.003,2.982,0.068,0,34.614,46.664,21848.064,2.763,6.466,15.780000000000001,34.614,31.313251577568764,68.68674842243124
2021-01-03T01:00:00,2021-01-03T01:00:00,4.978,417.041,4.114,1.52,10.266,7.161,7.747,2.983,0.064,0,32.335,44.764,20421.287,2.738,7.397,16.633,32.334999999999994,33.96708054239504,66.03291945760496
2021-01-03T02:00:00,2021-01-03T02:00:00,4.974,394.102,3.691,1.52,9.539,6.996,7.551,2.98,0.028,0,30.784,44.201,19209.444,3.228,8.236,17.958,30.785,36.842213240875616,63.15778675912439
2021-01-03T03:00:00,2021-01-03T03:00:00,4.949,374.139,3.171,1.524,9.131,6.96,7.622,2.979,0.056,0,29.919,45.876,18310.989,3.562,8.987,19.022,29.919,38.86720745387303,61.13279254612697
2021-01-03T04:00:00,2021-01-03T04:00:00,4.966,351.214,3.038,1.56,8.214,6.958,7.629,2.99,0.083,0,28.91,46.306,17218.825,3.791,9.799,20.116,28.912,41.02961572978706,58.97038427021294
2021-01-03T05:00:00,2021-01-03T05:00:00,4.975,331.588,2.91,1.563,7.881,7.005,7.606,2.991,0.077,0,28.47,46.493,16771.516,4.619,10.952,22.109,28.470000000000002,43.71181715731825,56.28818284268174
2021-01-03T06:00:00,2021-01-03T06:00:00,5.021,319.958,3.578,1.573,7.308,7.05,7.599,2.985,0.044,0,28.564,46.182,16724.627,4.96,12.152,23.705999999999996,28.564,45.352974937822836,54.64702506217716
2021-01-03T07:00:00,2021-01-03T07:00:00,5.08,319.475,3.792,1.573,7.689,7.237,7.64,2.972,0.138,0,29.468,46.154,17368.228,4.937,13.307,24.897,29.468000000000004,45.79600846132622,54.203991538673776
2021-01-03T08:00:00,2021-01-03T08:00:00,5.144,333.519,4.16,1.559,8.745,7.391,7.56,2.992,0.293,0.087,31.141,46.564,18910.702,5.091,13.679,25.560000000000002,31.141,45.07857004285639,54.92142995714361
2021-01-03T09:00:00,2021-01-03T09:00:00,5.16,339.019,4.202,1.55,9.603,7.667,7.56,2.983,0.305,0.315,32.32,51.386,19962.364,5.538,14,26.563000000000002,32.32,45.111492281303605,54.8885077186964
2021-01-03T10:00:00,2021-01-03T10:00:00,5.176,340.941,4.007,1.536,10.433,7.759,7.578,2.998,0.179,0.91,32.954,53.644,20752.713,6.09,14.202,27.914,32.954,45.85989354011961,54.1401064598804
2021-01-03T11:00:00,2021-01-03T11:00:00,5.152,344.141,3.823,1.542,11.355,7.866,7.574,3.003,0.36,1.434,33.98,56.595,21641.555,5.998,14.779,28.905,33.981,45.964125560538115,54.035874439461885
2021-01-03T12:00:00,2021-01-03T12:00:00,5.108,340.005,3.788,1.521,11.406,8.187,7.572,2.998,0.983,1.575,34.934,57.088,21779.489,5.781,15.137,29.122,34.934,45.46334457349819,54.53665542650181
2021-01-03T13:00:00,2021-01-03T13:00:00,5.084,345.195,3.351,1.535,11.64,7.865,7.577,2.992,0.219,1.348,33.643,56.155,21533.735,4.949,15.823,28.739,33.644,46.068640495006655,53.931359504993345
2021-01-03T14:00:00,2021-01-03T14:00:00,5.065,338.772,3.333,1.543,11.287,7.585,7.591,3,0.605,0.845,33.4,54.996,21042.86,4.766,16.496,28.715,33.401,46.22802498551098,53.77197501448903
2021-01-03T15:00:00,2021-01-03T15:00:00,5.073,347.452,3.029,1.541,11.627,7.647,7.59,3.004,0.27,0.325,33.167,55.862,21184.232,4.195,16.669,27.803,33.167,45.601115302607845,54.39888469739217
2021-01-03T16:00:00,2021-01-03T16:00:00,5.134,341.851,3.3,1.563,11.615,7.918,7.59,3.002,1.424,0.018,34.848,57.245,21498.035,4.201,17.123,28.039,34.849,44.58561251749142,55.41438748250859
2021-01-03T17:00:00,2021-01-03T17:00:00,5.21,344.304,3.738,1.574,11.884,8.047,7.599,2.993,2.223,0,36.485,59.112,22195.527,4.006,17.189,27.979,36.484,43.40319252904767,56.596807470952335
2021-01-03T18:00:00,2021-01-03T18:00:00,5.229,347.024,4.178,1.554,11.62,8.221,7.598,2.993,2.059,0,36.669,58.048,22347.168,3.828,17.117,27.728,36.669,43.05790642421232,56.9420935757877
2021-01-03T19:00:00,2021-01-03T19:00:00,5.208,355.251,4.334,1.493,11.612,8.223,7.6,2.99,1.342,0,36.102,57.61,22468.234,3.57,16.874,27.145,36.101,42.919710337412646,57.08028966258736
2021-01-03T20:00:00,2021-01-03T20:00:00,5.153,351.676,4.173,1.49,10.943,8.591,7.595,2.988,0.841,0,35.131,56.003,21743.691,3.568,16.487,26.698,35.131,43.18038460916399,56.81961539083602
2021-01-03T21:00:00,2021-01-03T21:00:00,5.079,358.466,3.943,1.493,10.92,7.818,7.593,2.995,0.332,0,33.602,54.663,21243.706,3.567,15.522,25.661,33.601,43.30093483176403,56.69906516823596
2021-01-03T22:00:00,2021-01-03T22:00:00,5.049,361.689,3.95,1.498,10.699,7.742,7.596,2.991,0.474,0,33.453,53.97,20975.881,3.56,14.435,24.542,33.452,42.31817084525986,57.681829154740136
2021-01-03T23:00:00,2021-01-03T23:00:00,4.996,357.16,4.24,1.483,9.705,7.581,7.596,2.986,0.042,0,32.15,52.729,20074.991,3.563,14.016,24.058,32.15,42.80173640762881,57.19826359237119
2021-01-04T00:00:00,2021-01-04T00:00:00,4.955,361.674,4.48,1.514,9.763,7.328,7.6,3.016,0.224,0,32.411,50.678,20290.685,3.56,13.662,23.691000000000003,32.410999999999994,42.22844105379488,57.77155894620512
2021-01-04T01:00:00,2021-01-04T01:00:00,4.924,374.874,4.566,1.447,10.476,7.576,7.593,2.997,0.045,0,33.252,51.603,21199.172,3.562,13.365,23.298000000000002,33.253,41.1982104648901,58.8017895351099
2021-01-04T02:00:00,2021-01-04T02:00:00,4.932,384.37,4.374,1.491,11.284,7.61,7.539,2.994,0.031,0,33.833,51.589,21921.289,3.558,13.218,23.198999999999998,33.832,40.67787694411811,59.32212305588189
2021-01-04T03:00:00,2021-01-04T03:00:00,4.919,386.3,4.566,1.469,11.216,7.994,7.577,2.985,0.028,0,34.366,51.787,22140.957,3.563,12.999,22.950000000000003,34.366,40.041175239025755,59.95882476097425
2021-01-04T04:00:00,2021-01-04T04:00:00,4.898,386.427,4.974,1.497,10.836,8.214,7.581,2.986,0.043,0,34.633,52.733,22157.274,3.565,12.745,22.705,34.634,39.5978304469907,60.4021695530093
2021-01-04T05:00:00,2021-01-04T05:00:00,4.906,391.085,5.619,1.486,10.705,9.422,7.585,2.973,0.124,0,36.428,54.329,22998.778,3.553,12.434,22.378999999999998,36.428,38.054993453160336,61.945006546839664
2021-01-04T06:00:00,2021-01-04T06:00:00,4.951,414.112,7.109,1.49,12.252,11.728,7.585,2.961,0.549,0,42.185,58.361,26783.359,3.637,12.413,22.491,42.184,34.775415539234636,65.22458446076537
2021-01-04T07:00:00,2021-01-04T07:00:00,5.03,429.063,7.894,1.48,13.557,14.343,7.578,2.957,0.729,0,47.058,64.063,29839.477,4.243,11.735,22.488,47.058,32.33543266327323,67.66456733672678
2021-01-04T08:00:00,2021-01-04T08:00:00,5.151,425.509,8.397,1.586,13.743,15.371,7.595,2.971,1.406,0.103,49.484,67.482,30877.668,5.244,10.999,23.083,49.483,31.809662927541822,68.19033707245818
2021-01-04T09:00:00,2021-01-04T09:00:00,5.155,429.927,8.377,1.609,14.224,15.733,7.6,2.973,1.364,0.296,50.271,68.541,31512.778,5.412,10.554,23.026000000000003,50.271,31.414655442924,68.58534455707601
2021-01-04T10:00:00,2021-01-04T10:00:00,5.137,426.65,8.555,1.594,14.663,16.236,7.594,2.975,2.216,0.764,52.239,69.78,32325.821,5.848,10.186,23.529,52.239000000000004,31.05400696864111,68.94599303135888
2021-01-04T11:00:00,2021-01-04T11:00:00,5.121,431.423,8.598,1.722,14.992,16.501,7.575,3.01,1.461,1.115,52.137,73.371,32851.601,5.799,10.254,24.011000000000003,52.13700000000001,31.53201659925408,68.46798340074591
2021-01-04T12:00:00,2021-01-04T12:00:00,5.076,416.861,8.464,1.972,14.466,16.617,7.575,3.04,2.815,1.231,52.977,71.613,32227.504,5.718,10.336,24.333,52.977,31.47458284827318,68.52541715172681
2021-01-04T13:00:00,2021-01-04T13:00:00,5.051,430.654,8.713,1.756,14.564,16.524,7.573,2.988,1.249,1.072,51.611,71.862,32475.81,5.512,10.408,23.799,51.611000000000004,31.559474870706804,68.4405251292932
2021-01-04T14:00:00,2021-01-04T14:00:00,5.011,430.324,8.44,1.745,14.599,17.224,7.571,2.979,1.057,0.705,51.871,71.461,32538.712,5.743,10.538,23.742,51.870000000000005,31.39977781304555,68.60022218695445
2021-01-04T15:00:00,2021-01-04T15:00:00,5.006,437.216,8.611,1.617,15.028,17.231,7.569,2.976,1.115,0.229,52.53,73.221,33143.73,5.776,10.649,23.277,52.53000000000001,30.70560766156159,69.2943923384384
2021-01-04T16:00:00,2021-01-04T16:00:00,5.122,439.202,8.973,1.884,15.306,17.209,7.568,2.968,1.279,0.009,53.303,71.537,33730.21,5.776,10.705,23.496000000000002,53.303,30.59414836130679,69.4058516386932
2021-01-04T17:00:00,2021-01-04T17:00:00,5.169,440.204,9.196,1.919,15.468,16.838,7.573,2.973,1.505,0,53.553,73.307,33961.601,5.878,10.631,23.597,53.553000000000004,30.585871678548283,69.41412832145171
2021-01-04T18:00:00,2021-01-04T18:00:00,5.208,440.747,9.051,1.82,15.724,16.646,7.573,2.972,1.853,0,53.82,72.45,34042.273,5.883,10.507,23.418,53.819,30.31966544531766,69.68033455468236
2021-01-04T19:00:00,2021-01-04T19:00:00,5.196,448.089,8.874,1.685,15.754,16.534,7.575,2.967,0.788,0,52.493,70.598,33875.795,5.849,10.378,23.108,52.492,30.56613756613757,69.43386243386243
2021-01-04T20:00:00,2021-01-04T20:00:00,5.081,450.392,8.879,1.714,15.757,16.201,7.575,2.986,0.882,0,52.281,67.909,33784.366,5.905,10.03,22.729999999999997,52.28,30.302626316491132,69.69737368350889
2021-01-04T21:00:00,2021-01-04T21:00:00,5.028,454.921,8.54,1.629,15.528,15.526,7.572,2.98,0.245,0,50.39,65.799,32984.886,5.957,9.503,22.117,50.39099999999999,30.50284106581343,69.49715893418656
2021-01-04T22:00:00,2021-01-04T22:00:00,5.016,452.685,8.25,1.721,15.366,14.878,7.573,2.976,0.604,0,49.647,63.474,32314.601,5.968,9.032,21.737000000000002,49.647,30.45080130001121,69.54919869998879
2021-01-04T23:00:00,2021-01-04T23:00:00,4.976,453.889,8.016,1.686,15.201,13.735,7.573,2.951,0.186,0,47.662,61.044,31478.058,6.03,8.997,21.689,47.662,31.274242620870645,68.72575737912936
2021-01-05T00:00:00,2021-01-05T00:00:00,4.914,442.581,6.77,1.73,14.386,10.618,7.583,2.916,0.045,0,42.318,59.038,28330.02,6.028,9.021,21.693,42.318,33.88948774429396,66.11051225570606
2021-01-05T01:00:00,2021-01-05T01:00:00,4.897,439.2,6.18,1.734,14.276,10.732,7.659,2.92,0,0,41.767,57.976,27762.34,5.816,8.998,21.445,41.767,33.925520470796684,66.07447952920332
2021-01-05T02:00:00,2021-01-05T02:00:00,4.902,439.528,6.025,1.769,14.265,10.334,7.692,2.917,0.093,0,41.327,56.938,27463.118,5.393,9.093,21.157,41.32600000000001,33.86041003152857,66.13958996847144
2021-01-05T03:00:00,2021-01-05T03:00:00,4.887,441.496,6.115,1.725,14.361,10.631,7.724,2.933,0.011,0,41.775,57.81,27766.523,5.392,9.113,21.117,41.775000000000006,33.5766075176493,66.42339248235069
2021-01-05T04:00:00,2021-01-05T04:00:00,4.896,443.219,6.426,1.717,14.33,10.858,7.767,2.94,0.001,0,42.323,58.251,28091.5,5.378,9.067,21.058,42.321999999999996,33.22499211107605,66.77500788892395
2021-01-05T05:00:00,2021-01-05T05:00:00,4.94,450.921,7.199,1.68,14.763,12.23,7.81,2.951,0.01,0,44.964,60.484,29748.828,5.384,9.006,21.01,44.963,31.846361390265717,68.15363860973429
2021-01-05T06:00:00,2021-01-05T06:00:00,4.98,456.654,8.374,1.7,15.184,14.214,7.666,2.99,0.298,0,48.727,63.109,31998.782,5.379,9.287,21.346000000000004,48.726000000000006,30.462952391825553,69.53704760817445
2021-01-05T07:00:00,2021-01-05T07:00:00,5.083,457.917,9.526,1.683,15.155,16.049,7.794,2.986,0.766,0,52.276,67.596,33624.416,5.37,9.017,21.153,52.27599999999999,28.80741941194896,71.19258058805103
2021-01-05T08:00:00,2021-01-05T08:00:00,5.171,455.135,10.202,1.671,15.22,16.755,7.801,2.969,1.51,0.101,54.457,69.082,34506.741,5.634,8.783,21.36,54.457,28.173101019560253,71.82689898043974
2021-01-05T09:00:00,2021-01-05T09:00:00,5.133,455.934,10.553,1.639,15.338,16.643,7.859,2.982,1.623,0.362,54.998,71.911,34909.933,5.859,8.577,21.57,54.998,28.1710375091422,71.82896249085779
2021-01-05T10:00:00,2021-01-05T10:00:00,5.105,445.854,10.43,1.821,15.383,16.683,7.864,2.988,2.184,0.839,55.533,72.643,34881.336,6.326,8.611,22.702,55.53199999999999,29.01807398317867,70.98192601682132
2021-01-05T11:00:00,2021-01-05T11:00:00,5.092,445.433,10.663,1.991,15.411,16.737,7.874,3.018,2.139,1.243,55.841,74.001,35171.202,6.334,8.458,23.118000000000002,55.842,29.278115501519757,70.72188449848024
2021-01-05T12:00:00,2021-01-05T12:00:00,5.071,442.294,10.666,2.078,15.409,16.899,7.867,3.023,2.295,1.372,56.159,73.889,35241.236,6.303,8.695,23.519,56.159000000000006,29.51755817164085,70.48244182835916
2021-01-05T13:00:00,2021-01-05T13:00:00,5.049,449.674,10.692,1.977,15.424,16.934,7.866,3.024,1,1.197,54.939,73.922,35294.06,6.243,9.084,23.55,54.94,30.00382214294815,69.99617785705186
2021-01-05T14:00:00,2021-01-05T14:00:00,5.046,447.625,10.735,2.068,15.38,17.34,7.869,3.024,1.039,0.751,55.386,73.104,35433.82,6.164,9.746,23.775,55.387,30.033349334276544,69.96665066572345
2021-01-05T15:00:00,2021-01-05T15:00:00,5.08,445.182,10.763,1.917,15.294,17.527,7.863,3.023,1.777,0.264,56.246,73.006,35435.87,6.168,9.923,23.352,56.24700000000001,29.337051973014734,70.66294802698528
2021-01-05T16:00:00,2021-01-05T16:00:00,5.161,440.803,10.688,2.02,15.009,17.957,7.863,3.02,2.039,0.012,56.576,71.73,35220.583,6.123,10.007,23.323,56.57600000000001,29.19060313645978,70.80939686354023
2021-01-05T17:00:00,2021-01-05T17:00:00,5.208,437.953,10.649,1.904,15.01,18.084,7.861,3.02,2.408,0,57.032,73.444,35236.558,6.124,10.19,23.426000000000002,57.032,29.115811976434912,70.88418802356509
2021-01-05T18:00:00,2021-01-05T18:00:00,5.214,445.853,10.621,1.788,14.976,18.009,7.861,3.028,1.198,0,55.693,72.423,35159.267,6.084,10.08,23.166,55.693,29.376482075603295,70.62351792439671
2021-01-05T19:00:00,2021-01-05T19:00:00,5.196,450.488,10.653,1.784,14.785,17.235,7.866,3.005,0.412,0,53.956,71.641,34662.15,5.954,10.054,22.988,53.956,29.876273653566226,70.12372634643377
2021-01-05T20:00:00,2021-01-05T20:00:00,5.097,449.136,10.159,1.764,14.619,16.949,7.86,3.014,0.328,0,52.929,68.411,33971.592,6.041,9.807,22.709000000000003,52.92900000000001,30.023268727359266,69.97673127264075
2021-01-05T21:00:00,2021-01-05T21:00:00,5.047,447.723,9.791,1.761,14.303,15.428,7.862,3.013,0.183,0,50.58,65.857,32743.713,5.875,9.871,22.554000000000002,50.580000000000005,30.839281319222245,69.16071868077775
2021-01-05T22:00:00,2021-01-05T22:00:00,4.78,445.058,9.163,1.743,13.93,14.941,7.863,3.011,0.168,0,49.076,63.359,31623.067,5.538,9.917,21.978,49.076,30.93140428406564,69.06859571593435
2021-01-05T23:00:00,2021-01-05T23:00:00,4.633,434.762,7.859,1.734,13.399,14.204,7.867,2.982,0.108,0,46.418,60.26,29638.106,5.367,10.019,21.753,46.419,31.908994895264918,68.09100510473507
2021-01-06T00:00:00,2021-01-06T00:00:00,4.581,425.606,6.82,1.748,12.719,12.858,7.942,2.948,0.066,0,43.353,59.057,27481.91,5.166,9.723,21.218000000000004,43.35300000000001,32.85995261030493,67.14004738969507
2021-01-06T01:00:00,2021-01-06T01:00:00,4.573,424.531,6.638,1.717,12.471,12.709,8.051,2.951,0.039,0,42.859,58.06,27006.1,4.993,9.473,20.756,42.859,32.62752495480626,67.37247504519375
